"Ac-No","Name","sTime","Verify Mode","Machine"
"168338","168338","23/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"101855","101855","23/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"101887","101887","23/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"101848","101848","23/04/2024 5:06 PM","FP/PW/RF/FACE","3"
"101848","101848","23/04/2024 5:06 PM","FP/PW/RF/FACE","3"
"101848","101848","23/04/2024 5:07 PM","FP/PW/RF/FACE","3"
"101919","101919","23/04/2024 5:08 PM","FP/PW/RF/FACE","3"
"101919","101919","23/04/2024 5:08 PM","FP/PW/RF/FACE","3"
"197608","197608","23/04/2024 5:11 PM","FP/PW/RF/FACE","3"
"197608","197608","23/04/2024 5:11 PM","FP/PW/RF/FACE","3"
"101600","101600","23/04/2024 5:25 PM","FP/PW/RF/FACE","3"
"118820","118820","23/04/2024 5:25 PM","FP/PW/RF/FACE","3"
"128972","128972","23/04/2024 5:26 PM","FP/PW/RF/FACE","3"
"203210","203210","23/04/2024 5:42 PM","FP/PW/RF/FACE","3"
"206214","206214","23/04/2024 5:54 PM","FP/PW/RF/FACE","3"
"198873","198873","23/04/2024 6:17 PM","FP/PW/RF/FACE","3"
"10093","10093","23/04/2024 6:19 PM","FP/PW/RF/FACE","3"
"197310","197310","23/04/2024 6:24 PM","FP/PW/RF/FACE","3"
"201706","201706","23/04/2024 6:56 PM","FP/PW/RF/FACE","3"
"109291","109291","23/04/2024 6:56 PM","FP/PW/RF/FACE","3"
"146462","146462","23/04/2024 6:57 PM","FP/PW/RF/FACE","3"
"101130","101130","23/04/2024 7:00 PM","FP/PW/RF/FACE","3"
"101495","101495","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"101909","101909","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"101719","101719","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"205879","205879","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"167253","167253","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"195383","195383","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"101754","101754","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"101829","101829","23/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"101494","101494","23/04/2024 7:02 PM","FP/PW/RF/FACE","3"
"101886","101886","23/04/2024 7:02 PM","FP/PW/RF/FACE","3"
"101907","101907","23/04/2024 7:02 PM","FP/PW/RF/FACE","3"
"101907","101907","23/04/2024 7:02 PM","FP/PW/RF/FACE","3"
"125375","125375","23/04/2024 7:04 PM","FP/PW/RF/FACE","3"
"205315","205315","23/04/2024 7:09 PM","FP/PW/RF/FACE","3"
"120745","120745","23/04/2024 7:29 PM","FP/PW/RF/FACE","3"
"148119","148119","23/04/2024 7:29 PM","FP/PW/RF/FACE","3"
"101347","101347","23/04/2024 7:36 PM","FP/PW/RF/FACE","3"
"100219","100219","23/04/2024 7:36 PM","FP/PW/RF/FACE","3"
"117912","117912","23/04/2024 7:37 PM","FP/PW/RF/FACE","3"
"128063","128063","23/04/2024 7:37 PM","FP/PW/RF/FACE","3"
"205316","205316","23/04/2024 7:38 PM","FP/PW/RF/FACE","3"
"201707","201707","23/04/2024 7:42 PM","FP/PW/RF/FACE","3"
"100222","100222","23/04/2024 8:00 PM","FP/PW/RF/FACE","3"
"100222","100222","23/04/2024 8:00 PM","FP/PW/RF/FACE","3"
"101800","101800","24/04/2024 7:39 AM","FP/PW/RF/FACE","3"
"101754","101754","24/04/2024 7:39 AM","FP/PW/RF/FACE","3"
"101907","101907","24/04/2024 7:40 AM","FP/PW/RF/FACE","3"
"101907","101907","24/04/2024 7:40 AM","FP/PW/RF/FACE","3"
"205412","205412","24/04/2024 7:41 AM","FP/PW/RF/FACE","3"
"197006","197006","24/04/2024 7:44 AM","FP/PW/RF/FACE","3"
"197005","197005","24/04/2024 7:48 AM","FP/PW/RF/FACE","3"
"205386","205386","24/04/2024 7:48 AM","FP/PW/RF/FACE","3"
"201707","201707","24/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"201707","201707","24/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"128063","128063","24/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"128063","128063","24/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"201703","201703","24/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"101829","101829","24/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"205879","205879","24/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"167253","167253","24/04/2024 7:51 AM","FP/PW/RF/FACE","3"
"101909","101909","24/04/2024 7:51 AM","FP/PW/RF/FACE","3"
"128972","128972","24/04/2024 7:51 AM","FP/PW/RF/FACE","3"
"197004","197004","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"197004","197004","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"101855","101855","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"101887","101887","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"168338","168338","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"146677","146677","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"117912","117912","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"125379","125379","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"125379","125379","24/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"205878","205878","24/04/2024 7:53 AM","FP/PW/RF/FACE","3"
"201706","201706","24/04/2024 7:53 AM","FP/PW/RF/FACE","3"
"100975","100975","24/04/2024 7:53 AM","FP/PW/RF/FACE","3"
"101600","101600","24/04/2024 7:53 AM","FP/PW/RF/FACE","3"
"101600","101600","24/04/2024 7:53 AM","FP/PW/RF/FACE","3"
"118820","118820","24/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"204010","204010","24/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"100926","100926","24/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"197608","197608","24/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"101919","101919","24/04/2024 7:56 AM","FP/PW/RF/FACE","3"
"101719","101719","24/04/2024 7:56 AM","FP/PW/RF/FACE","3"
"191973","191973","24/04/2024 7:56 AM","FP/PW/RF/FACE","3"
"101262","101262","24/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"187247","187247","24/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"142617","142617","24/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"101494","101494","24/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"101941","101941","24/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"148119","148119","24/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"184472","184472","24/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"101041","101041","24/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"199683","199683","24/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"101908","101908","24/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"101848","101848","24/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"101235","101235","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"206551","206551","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"197553","197553","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"205316","205316","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"195383","195383","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"153872","153872","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"153872","153872","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"100893","100893","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"125375","125375","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"125375","125375","24/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"205315","205315","24/04/2024 8:02 AM","FP/PW/RF/FACE","3"
"109291","109291","24/04/2024 8:02 AM","FP/PW/RF/FACE","3"
"101934","101934","24/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"100222","100222","24/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"100222","100222","24/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"199750","199750","24/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"199750","199750","24/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"205411","205411","24/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"206214","206214","24/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"199860","199860","24/04/2024 8:04 AM","FP/PW/RF/FACE","3"
"101495","101495","24/04/2024 8:04 AM","FP/PW/RF/FACE","3"
"125385","125385","24/04/2024 8:04 AM","FP/PW/RF/FACE","3"
"187148","187148","24/04/2024 8:05 AM","FP/PW/RF/FACE","3"
"101886","101886","24/04/2024 8:05 AM","FP/PW/RF/FACE","3"
"201708","201708","24/04/2024 8:05 AM","FP/PW/RF/FACE","3"
"203210","203210","24/04/2024 8:06 AM","FP/PW/RF/FACE","3"
"146462","146462","24/04/2024 8:07 AM","FP/PW/RF/FACE","3"
"197310","197310","24/04/2024 8:07 AM","FP/PW/RF/FACE","3"
"101853","101853","24/04/2024 8:14 AM","FP/PW/RF/FACE","3"
"202913","202913","24/04/2024 8:17 AM","FP/PW/RF/FACE","3"
"101347","101347","24/04/2024 8:18 AM","FP/PW/RF/FACE","3"
"100219","100219","24/04/2024 8:25 AM","FP/PW/RF/FACE","3"
"188852","188852","24/04/2024 8:25 AM","FP/PW/RF/FACE","3"
"188852","188852","24/04/2024 8:25 AM","FP/PW/RF/FACE","3"
"10093","10093","24/04/2024 9:02 AM","FP/PW/RF/FACE","3"
"120745","120745","24/04/2024 11:18 AM","FP/PW/RF/FACE","3"
"101800","101800","24/04/2024 5:00 PM","FP/PW/RF/FACE","3"
"101908","101908","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101041","101041","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101262","101262","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"191973","191973","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"146677","146677","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"199683","199683","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101934","101934","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101934","101934","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"187148","187148","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"205386","205386","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"205386","205386","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"199860","199860","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"205878","205878","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101235","101235","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"153872","153872","24/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"153872","153872","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"125375","125375","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"184472","184472","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"197004","197004","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"197004","197004","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"201708","201708","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"201708","201708","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"142617","142617","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"125379","125379","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"205879","205879","24/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"187247","187247","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"101853","101853","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"201703","201703","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"197005","197005","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"205411","205411","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"100926","100926","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"206551","206551","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"206551","206551","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"199750","199750","24/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"168338","168338","24/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"101887","101887","24/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"101855","101855","24/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"197553","197553","24/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"197553","197553","24/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"197006","197006","24/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"197006","197006","24/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"197608","197608","24/04/2024 5:05 PM","FP/PW/RF/FACE","3"
"197608","197608","24/04/2024 5:05 PM","FP/PW/RF/FACE","3"
"206214","206214","24/04/2024 5:05 PM","FP/PW/RF/FACE","3"
"205412","205412","24/04/2024 5:15 PM","FP/PW/RF/FACE","3"
"101495","101495","24/04/2024 5:23 PM","FP/PW/RF/FACE","3"
"101907","101907","24/04/2024 5:54 PM","FP/PW/RF/FACE","3"
"101848","101848","24/04/2024 6:03 PM","FP/PW/RF/FACE","3"
"101600","101600","24/04/2024 6:03 PM","FP/PW/RF/FACE","3"
"101719","101719","24/04/2024 6:06 PM","FP/PW/RF/FACE","3"
"10093","10093","24/04/2024 6:09 PM","FP/PW/RF/FACE","3"
"10093","10093","24/04/2024 6:09 PM","FP/PW/RF/FACE","3"
"128972","128972","24/04/2024 6:19 PM","FP/PW/RF/FACE","3"
"118820","118820","24/04/2024 6:19 PM","FP/PW/RF/FACE","3"
"101494","101494","24/04/2024 6:50 PM","FP/PW/RF/FACE","3"
"109291","109291","24/04/2024 6:50 PM","FP/PW/RF/FACE","3"
"201706","201706","24/04/2024 6:51 PM","FP/PW/RF/FACE","3"
"195383","195383","24/04/2024 6:51 PM","FP/PW/RF/FACE","3"
"101886","101886","24/04/2024 6:53 PM","FP/PW/RF/FACE","3"
"146462","146462","24/04/2024 6:59 PM","FP/PW/RF/FACE","3"
"101829","101829","24/04/2024 7:00 PM","FP/PW/RF/FACE","3"
"167253","167253","24/04/2024 7:00 PM","FP/PW/RF/FACE","3"
"101754","101754","24/04/2024 7:00 PM","FP/PW/RF/FACE","3"
"205316","205316","24/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"148119","148119","24/04/2024 7:01 PM","FP/PW/RF/FACE","3"
"197310","197310","24/04/2024 7:02 PM","FP/PW/RF/FACE","3"
"100219","100219","24/04/2024 7:03 PM","FP/PW/RF/FACE","3"
"101909","101909","24/04/2024 7:03 PM","FP/PW/RF/FACE","3"
"205315","205315","24/04/2024 7:03 PM","FP/PW/RF/FACE","3"
"101919","101919","24/04/2024 7:04 PM","FP/PW/RF/FACE","3"
"101347","101347","24/04/2024 7:04 PM","FP/PW/RF/FACE","3"
"101347","101347","24/04/2024 7:04 PM","FP/PW/RF/FACE","3"
"204010","204010","24/04/2024 7:06 PM","FP/PW/RF/FACE","3"
"117912","117912","24/04/2024 7:07 PM","FP/PW/RF/FACE","3"
"120745","120745","24/04/2024 7:08 PM","FP/PW/RF/FACE","3"
"201707","201707","24/04/2024 7:11 PM","FP/PW/RF/FACE","3"
"188852","188852","24/04/2024 7:26 PM","FP/PW/RF/FACE","3"
"205412","205412","25/04/2024 7:35 AM","FP/PW/RF/FACE","3"
"167253","167253","25/04/2024 7:38 AM","FP/PW/RF/FACE","3"
"167253","167253","25/04/2024 7:38 AM","FP/PW/RF/FACE","3"
"167253","167253","25/04/2024 7:38 AM","FP/PW/RF/FACE","3"
"201707","201707","25/04/2024 7:41 AM","FP/PW/RF/FACE","3"
"201707","201707","25/04/2024 7:41 AM","FP/PW/RF/FACE","3"
"101907","101907","25/04/2024 7:42 AM","FP/PW/RF/FACE","3"
"205386","205386","25/04/2024 7:42 AM","FP/PW/RF/FACE","3"
"101800","101800","25/04/2024 7:42 AM","FP/PW/RF/FACE","3"
"205878","205878","25/04/2024 7:43 AM","FP/PW/RF/FACE","3"
"101262","101262","25/04/2024 7:44 AM","FP/PW/RF/FACE","3"
"197006","197006","25/04/2024 7:44 AM","FP/PW/RF/FACE","3"
"197006","197006","25/04/2024 7:44 AM","FP/PW/RF/FACE","3"
"205879","205879","25/04/2024 7:47 AM","FP/PW/RF/FACE","3"
"168338","168338","25/04/2024 7:48 AM","FP/PW/RF/FACE","3"
"201703","201703","25/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"101887","101887","25/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"101855","101855","25/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"201706","201706","25/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"101829","101829","25/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"101494","101494","25/04/2024 7:49 AM","FP/PW/RF/FACE","3"
"197608","197608","25/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"204010","204010","25/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"101600","101600","25/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"101909","101909","25/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"198873","198873","25/04/2024 7:50 AM","FP/PW/RF/FACE","3"
"101919","101919","25/04/2024 7:51 AM","FP/PW/RF/FACE","3"
"197005","197005","25/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"101853","101853","25/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"117912","117912","25/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"187247","187247","25/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"125376","125376","25/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"199723","199723","25/04/2024 7:52 AM","FP/PW/RF/FACE","3"
"100893","100893","25/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"100926","100926","25/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"118820","118820","25/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"128063","128063","25/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"128063","128063","25/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"128972","128972","25/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"197004","197004","25/04/2024 7:55 AM","FP/PW/RF/FACE","3"
"101908","101908","25/04/2024 7:56 AM","FP/PW/RF/FACE","3"
"101041","101041","25/04/2024 7:56 AM","FP/PW/RF/FACE","3"
"191973","191973","25/04/2024 7:56 AM","FP/PW/RF/FACE","3"
"109291","109291","25/04/2024 7:56 AM","FP/PW/RF/FACE","3"
"146677","146677","25/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"125379","125379","25/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"146677","146677","25/04/2024 7:57 AM","FP/PW/RF/FACE","3"
"125375","125375","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"101848","101848","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"100222","100222","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"142617","142617","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"101934","101934","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"153872","153872","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"199750","199750","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"195383","195383","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"101719","101719","25/04/2024 7:59 AM","FP/PW/RF/FACE","3"
"187148","187148","25/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"148119","148119","25/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"205411","205411","25/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"206551","206551","25/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"205315","205315","25/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"205316","205316","25/04/2024 8:01 AM","FP/PW/RF/FACE","3"
"100975","100975","25/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"101754","101754","25/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"184472","184472","25/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"101235","101235","25/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"206214","206214","25/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"146462","146462","25/04/2024 8:03 AM","FP/PW/RF/FACE","3"
"202913","202913","25/04/2024 8:04 AM","FP/PW/RF/FACE","3"
"201708","201708","25/04/2024 8:04 AM","FP/PW/RF/FACE","3"
"197310","197310","25/04/2024 8:04 AM","FP/PW/RF/FACE","3"
"199860","199860","25/04/2024 8:04 AM","FP/PW/RF/FACE","3"
"101886","101886","25/04/2024 8:05 AM","FP/PW/RF/FACE","3"
"197553","197553","25/04/2024 8:07 AM","FP/PW/RF/FACE","3"
"101495","101495","25/04/2024 8:08 AM","FP/PW/RF/FACE","3"
"120745","120745","25/04/2024 8:09 AM","FP/PW/RF/FACE","3"
"125385","125385","25/04/2024 8:13 AM","FP/PW/RF/FACE","3"
"101941","101941","25/04/2024 8:18 AM","FP/PW/RF/FACE","3"
"100219","100219","25/04/2024 8:23 AM","FP/PW/RF/FACE","3"
"10093","10093","25/04/2024 8:59 AM","FP/PW/RF/FACE","3"
"101347","101347","25/04/2024 9:23 AM","FP/PW/RF/FACE","3"
"101887","101887","25/04/2024 1:02 PM","FP/PW/RF/FACE","3"
"101800","101800","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101800","101800","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101908","101908","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101908","101908","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101908","101908","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"146677","146677","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"100975","100975","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"167253","167253","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"167253","167253","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101041","101041","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101041","101041","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"199860","199860","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"100893","100893","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"205879","205879","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"101235","101235","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"184472","184472","25/04/2024 5:01 PM","FP/PW/RF/FACE","3"
"153872","153872","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"205878","205878","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"205386","205386","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"205386","205386","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"142617","142617","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"191973","191973","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"205411","205411","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"187148","187148","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"201708","201708","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"101934","101934","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"101262","101262","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"101909","101909","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"101886","101886","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"101853","101853","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"199750","199750","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"125375","125375","25/04/2024 5:02 PM","FP/PW/RF/FACE","3"
"197006","197006","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"201703","201703","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"197005","197005","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"197005","197005","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"100926","100926","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"206551","206551","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"100926","100926","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"125379","125379","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"125379","125379","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"187247","187247","25/04/2024 5:03 PM","FP/PW/RF/FACE","3"
"101855","101855","25/04/2024 5:04 PM","FP/PW/RF/FACE","3"
"197004","197004","25/04/2024 5:04 PM","FP/PW/RF/FACE","3"
