"Ac-No","Name","sTime","Verify Mode","Machine"
"187338","187338","14/07/2024 7:59 AM","FP/PW/RF/FACE","2"
"187338","187338","14/07/2024 7:59 AM","FP/PW/RF/FACE","2"
"100227","100227","14/07/2024 8:01 AM","FP/PW/RF/FACE","2"
"100217","100217","14/07/2024 8:46 AM","FP/PW/RF/FACE","2"
"20016","20016","14/07/2024 8:49 AM","FP/PW/RF/FACE","2"
"20013","20013","14/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"101492","101492","14/07/2024 8:53 AM","FP/PW/RF/FACE","2"
"100205","100205","14/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"20007","20007","14/07/2024 8:57 AM","FP/PW/RF/FACE","2"
"20012","20012","14/07/2024 8:59 AM","FP/PW/RF/FACE","2"
"20004","20004","14/07/2024 8:59 AM","FP/PW/RF/FACE","2"
"20012","20012","14/07/2024 8:59 AM","FP/PW/RF/FACE","2"
"20006","20006","14/07/2024 9:15 AM","FP/PW/RF/FACE","2"
"20020","20020","14/07/2024 9:39 AM","FP/PW/RF/FACE","2"
"20013","20013","14/07/2024 10:17 AM","FP/PW/RF/FACE","2"
"20008","20008","14/07/2024 10:24 AM","FP/PW/RF/FACE","2"
"20014","20014","14/07/2024 10:33 AM","FP/PW/RF/FACE","2"
"20014","20014","14/07/2024 10:33 AM","FP/PW/RF/FACE","2"
"20022","20022","14/07/2024 10:53 AM","FP/PW/RF/FACE","2"
"20005","20005","14/07/2024 11:19 AM","FP/PW/RF/FACE","2"
"20019","20019","14/07/2024 11:22 AM","FP/PW/RF/FACE","2"
"20017","20017","14/07/2024 11:32 AM","FP/PW/RF/FACE","2"
"20005","20005","14/07/2024 12:08 PM","FP/PW/RF/FACE","2"
"20006","20006","14/07/2024 12:46 PM","FP/PW/RF/FACE","2"
"100217","100217","14/07/2024 12:46 PM","FP/PW/RF/FACE","2"
"20016","20016","14/07/2024 1:25 PM","FP/PW/RF/FACE","2"
"20020","20020","14/07/2024 1:59 PM","FP/PW/RF/FACE","2"
"20019","20019","14/07/2024 2:03 PM","FP/PW/RF/FACE","2"
"20019","20019","14/07/2024 2:03 PM","FP/PW/RF/FACE","2"
"20019","20019","14/07/2024 2:03 PM","FP/PW/RF/FACE","2"
"20022","20022","14/07/2024 2:43 PM","FP/PW/RF/FACE","2"
"20017","20017","14/07/2024 4:52 PM","FP/PW/RF/FACE","2"
"20007","20007","14/07/2024 5:15 PM","FP/PW/RF/FACE","2"
"101492","101492","14/07/2024 6:07 PM","FP/PW/RF/FACE","2"
"20014","20014","14/07/2024 6:28 PM","FP/PW/RF/FACE","2"
"100227","100227","14/07/2024 8:18 PM","FP/PW/RF/FACE","2"
"100227","100227","15/07/2024 8:00 AM","FP/PW/RF/FACE","2"
"187338","187338","15/07/2024 8:01 AM","FP/PW/RF/FACE","2"
"187338","187338","15/07/2024 8:01 AM","FP/PW/RF/FACE","2"
"20006","20006","15/07/2024 8:47 AM","FP/PW/RF/FACE","2"
"20016","20016","15/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"100217","100217","15/07/2024 8:54 AM","FP/PW/RF/FACE","2"
"20013","20013","15/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"20012","20012","15/07/2024 8:57 AM","FP/PW/RF/FACE","2"
"20012","20012","15/07/2024 8:57 AM","FP/PW/RF/FACE","2"
"20004","20004","15/07/2024 8:57 AM","FP/PW/RF/FACE","2"
"101492","101492","15/07/2024 8:57 AM","FP/PW/RF/FACE","2"
"20020","20020","15/07/2024 9:05 AM","FP/PW/RF/FACE","2"
"100205","100205","15/07/2024 9:09 AM","FP/PW/RF/FACE","2"
"20007","20007","15/07/2024 9:48 AM","FP/PW/RF/FACE","2"
"20022","20022","15/07/2024 10:16 AM","FP/PW/RF/FACE","2"
"20013","20013","15/07/2024 10:18 AM","FP/PW/RF/FACE","2"
"20008","20008","15/07/2024 10:50 AM","FP/PW/RF/FACE","2"
"20005","20005","15/07/2024 11:12 AM","FP/PW/RF/FACE","2"
"20019","20019","15/07/2024 11:23 AM","FP/PW/RF/FACE","2"
"20019","20019","15/07/2024 11:24 AM","FP/PW/RF/FACE","2"
"20017","20017","15/07/2024 11:57 AM","FP/PW/RF/FACE","2"
"20014","20014","15/07/2024 12:39 PM","FP/PW/RF/FACE","2"
"20005","20005","15/07/2024 2:13 PM","FP/PW/RF/FACE","2"
"20006","20006","15/07/2024 2:33 PM","FP/PW/RF/FACE","2"
"100217","100217","15/07/2024 2:33 PM","FP/PW/RF/FACE","2"
"20007","20007","15/07/2024 3:59 PM","FP/PW/RF/FACE","2"
"100223","100223","15/07/2024 4:32 PM","FP/PW/RF/FACE","2"
"20019","20019","15/07/2024 4:55 PM","FP/PW/RF/FACE","2"
"101492","101492","15/07/2024 6:02 PM","FP/PW/RF/FACE","2"
"20020","20020","15/07/2024 6:13 PM","FP/PW/RF/FACE","2"
"20014","20014","15/07/2024 6:15 PM","FP/PW/RF/FACE","2"
"20017","20017","15/07/2024 6:41 PM","FP/PW/RF/FACE","2"
"20022","20022","15/07/2024 6:41 PM","FP/PW/RF/FACE","2"
"100227","100227","15/07/2024 8:13 PM","FP/PW/RF/FACE","2"
"187338","187338","16/07/2024 7:59 AM","FP/PW/RF/FACE","2"
"187338","187338","16/07/2024 7:59 AM","FP/PW/RF/FACE","2"
"100227","100227","16/07/2024 8:22 AM","FP/PW/RF/FACE","2"
"20016","20016","16/07/2024 8:42 AM","FP/PW/RF/FACE","2"
"20006","20006","16/07/2024 8:49 AM","FP/PW/RF/FACE","2"
"101492","101492","16/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"100217","100217","16/07/2024 8:55 AM","FP/PW/RF/FACE","2"
"20012","20012","16/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"20004","20004","16/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"100205","100205","16/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"20020","20020","16/07/2024 9:02 AM","FP/PW/RF/FACE","2"
"20007","20007","16/07/2024 9:03 AM","FP/PW/RF/FACE","2"
"20013","20013","16/07/2024 9:08 AM","FP/PW/RF/FACE","2"
"20014","20014","16/07/2024 9:49 AM","FP/PW/RF/FACE","2"
"20008","20008","16/07/2024 10:26 AM","FP/PW/RF/FACE","2"
"20013","20013","16/07/2024 10:33 AM","FP/PW/RF/FACE","2"
"20022","20022","16/07/2024 11:12 AM","FP/PW/RF/FACE","2"
"20019","20019","16/07/2024 11:15 AM","FP/PW/RF/FACE","2"
"20019","20019","16/07/2024 11:15 AM","FP/PW/RF/FACE","2"
"20005","20005","16/07/2024 11:33 AM","FP/PW/RF/FACE","2"
"100217","100217","16/07/2024 12:48 PM","FP/PW/RF/FACE","2"
"20017","20017","16/07/2024 12:48 PM","FP/PW/RF/FACE","2"
"20019","20019","16/07/2024 2:01 PM","FP/PW/RF/FACE","2"
"10168","10168","16/07/2024 2:27 PM","FP/PW/RF/FACE","2"
"20006","20006","16/07/2024 2:41 PM","FP/PW/RF/FACE","2"
"20013","20013","16/07/2024 4:04 PM","FP/PW/RF/FACE","2"
"20007","20007","16/07/2024 4:27 PM","FP/PW/RF/FACE","2"
"20017","20017","16/07/2024 4:53 PM","FP/PW/RF/FACE","2"
"20022","20022","16/07/2024 4:55 PM","FP/PW/RF/FACE","2"
"20016","20016","16/07/2024 4:55 PM","FP/PW/RF/FACE","2"
"101492","101492","16/07/2024 6:02 PM","FP/PW/RF/FACE","2"
"10152","10152","16/07/2024 6:13 PM","FP/PW/RF/FACE","2"
"20020","20020","16/07/2024 6:28 PM","FP/PW/RF/FACE","2"
"162890","162890","16/07/2024 7:11 PM","FP/PW/RF/FACE","2"
"10175","10175","16/07/2024 7:24 PM","FP/PW/RF/FACE","2"
"20014","20014","16/07/2024 7:27 PM","FP/PW/RF/FACE","2"
"100227","100227","16/07/2024 8:14 PM","FP/PW/RF/FACE","2"
"10175","10175","17/07/2024 6:56 AM","FP/PW/RF/FACE","2"
"10175","10175","17/07/2024 7:03 AM","FP/PW/RF/FACE","2"
"100227","100227","17/07/2024 8:00 AM","FP/PW/RF/FACE","2"
"187338","187338","17/07/2024 8:01 AM","FP/PW/RF/FACE","2"
"20016","20016","17/07/2024 8:44 AM","FP/PW/RF/FACE","2"
"20012","20012","17/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"20012","20012","17/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"101492","101492","17/07/2024 8:55 AM","FP/PW/RF/FACE","2"
"20007","20007","17/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"100217","100217","17/07/2024 8:57 AM","FP/PW/RF/FACE","2"
"20013","20013","17/07/2024 9:00 AM","FP/PW/RF/FACE","2"
"20020","20020","17/07/2024 9:06 AM","FP/PW/RF/FACE","2"
"20020","20020","17/07/2024 9:06 AM","FP/PW/RF/FACE","2"
"20004","20004","17/07/2024 9:28 AM","FP/PW/RF/FACE","2"
"100205","100205","17/07/2024 9:28 AM","FP/PW/RF/FACE","2"
"20006","20006","17/07/2024 10:12 AM","FP/PW/RF/FACE","2"
"20022","20022","17/07/2024 10:29 AM","FP/PW/RF/FACE","2"
"20016","20016","17/07/2024 11:13 AM","FP/PW/RF/FACE","2"
"20019","20019","17/07/2024 11:26 AM","FP/PW/RF/FACE","2"
"20017","20017","17/07/2024 11:40 AM","FP/PW/RF/FACE","2"
"20005","20005","17/07/2024 11:50 AM","FP/PW/RF/FACE","2"
"20013","20013","17/07/2024 12:03 PM","FP/PW/RF/FACE","2"
"20008","20008","17/07/2024 12:25 PM","FP/PW/RF/FACE","2"
"20014","20014","17/07/2024 12:25 PM","FP/PW/RF/FACE","2"
"20019","20019","17/07/2024 1:22 PM","FP/PW/RF/FACE","2"
"20017","20017","17/07/2024 3:18 PM","FP/PW/RF/FACE","2"
"20014","20014","17/07/2024 3:18 PM","FP/PW/RF/FACE","2"
"20022","20022","17/07/2024 3:41 PM","FP/PW/RF/FACE","2"
"20007","20007","17/07/2024 3:41 PM","FP/PW/RF/FACE","2"
"20007","20007","17/07/2024 3:41 PM","FP/PW/RF/FACE","2"
"20007","20007","17/07/2024 3:41 PM","FP/PW/RF/FACE","2"
"20020","20020","17/07/2024 3:50 PM","FP/PW/RF/FACE","2"
"101492","101492","17/07/2024 5:26 PM","FP/PW/RF/FACE","2"
"187338","187338","17/07/2024 7:56 PM","FP/PW/RF/FACE","2"
"100227","100227","17/07/2024 8:04 PM","FP/PW/RF/FACE","2"
"187338","187338","18/07/2024 7:47 AM","FP/PW/RF/FACE","2"
"187338","187338","18/07/2024 7:47 AM","FP/PW/RF/FACE","2"
"10160","10160","18/07/2024 7:48 AM","FP/PW/RF/FACE","2"
"100227","100227","18/07/2024 8:02 AM","FP/PW/RF/FACE","2"
"100205","100205","18/07/2024 8:39 AM","FP/PW/RF/FACE","2"
"187338","187338","18/07/2024 8:39 AM","FP/PW/RF/FACE","2"
"20016","20016","18/07/2024 8:40 AM","FP/PW/RF/FACE","2"
"100217","100217","18/07/2024 8:45 AM","FP/PW/RF/FACE","2"
"20006","20006","18/07/2024 8:47 AM","FP/PW/RF/FACE","2"
"20004","20004","18/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"20004","20004","18/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"101492","101492","18/07/2024 8:53 AM","FP/PW/RF/FACE","2"
"20012","20012","18/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"20013","20013","18/07/2024 8:58 AM","FP/PW/RF/FACE","2"
"162890","162890","18/07/2024 8:59 AM","FP/PW/RF/FACE","2"
"20020","20020","18/07/2024 9:01 AM","FP/PW/RF/FACE","2"
"20013","20013","18/07/2024 10:08 AM","FP/PW/RF/FACE","2"
"20014","20014","18/07/2024 10:51 AM","FP/PW/RF/FACE","2"
"20019","20019","18/07/2024 11:09 AM","FP/PW/RF/FACE","2"
"20005","20005","18/07/2024 11:28 AM","FP/PW/RF/FACE","2"
"20022","20022","18/07/2024 11:40 AM","FP/PW/RF/FACE","2"
"20008","20008","18/07/2024 11:49 AM","FP/PW/RF/FACE","2"
"20017","20017","18/07/2024 11:54 AM","FP/PW/RF/FACE","2"
"20019","20019","18/07/2024 1:26 PM","FP/PW/RF/FACE","2"
"20007","20007","18/07/2024 2:03 PM","FP/PW/RF/FACE","2"
"20007","20007","18/07/2024 3:16 PM","FP/PW/RF/FACE","2"
"20006","20006","18/07/2024 3:32 PM","FP/PW/RF/FACE","2"
"100217","100217","18/07/2024 3:55 PM","FP/PW/RF/FACE","2"
"20020","20020","18/07/2024 4:20 PM","FP/PW/RF/FACE","2"
"162890","162890","18/07/2024 5:21 PM","FP/PW/RF/FACE","2"
"101492","101492","18/07/2024 6:05 PM","FP/PW/RF/FACE","2"
"10152","10152","18/07/2024 6:07 PM","FP/PW/RF/FACE","2"
"20017","20017","18/07/2024 7:16 PM","FP/PW/RF/FACE","2"
"10190","10190","18/07/2024 7:51 PM","FP/PW/RF/FACE","2"
"100227","100227","18/07/2024 7:56 PM","FP/PW/RF/FACE","2"
"20022","20022","18/07/2024 9:32 PM","FP/PW/RF/FACE","2"
"100199","100199","18/07/2024 9:32 PM","FP/PW/RF/FACE","2"
"100227","100227","19/07/2024 7:23 AM","FP/PW/RF/FACE","2"
"100227","100227","19/07/2024 7:24 AM","FP/PW/RF/FACE","2"
"10175","10175","19/07/2024 11:38 AM","FP/PW/RF/FACE","2"
"10175","10175","20/07/2024 6:19 AM","FP/PW/RF/FACE","2"
"10175","10175","20/07/2024 8:21 AM","FP/PW/RF/FACE","2"
"10175","10175","21/07/2024 7:50 AM","FP/PW/RF/FACE","2"
"10175","10175","21/07/2024 7:50 AM","FP/PW/RF/FACE","2"
"187338","187338","21/07/2024 4:24 PM","FP/PW/RF/FACE","2"
"187338","187338","21/07/2024 4:24 PM","FP/PW/RF/FACE","2"
"187338","187338","21/07/2024 4:24 PM","FP/PW/RF/FACE","2"
"187338","187338","21/07/2024 4:24 PM","FP/PW/RF/FACE","2"
"187338","187338","21/07/2024 4:24 PM","FP/PW/RF/FACE","2"
"10175","10175","22/07/2024 8:17 AM","FP/PW/RF/FACE","2"
"10175","10175","22/07/2024 8:17 AM","FP/PW/RF/FACE","2"
"187338","187338","22/07/2024 5:40 PM","FP/PW/RF/FACE","2"
"187338","187338","22/07/2024 5:40 PM","FP/PW/RF/FACE","2"
"187338","187338","22/07/2024 5:40 PM","FP/PW/RF/FACE","2"
"187338","187338","22/07/2024 5:41 PM","FP/PW/RF/FACE","2"
"187338","187338","22/07/2024 5:44 PM","FP/PW/RF/FACE","2"
"187338","187338","23/07/2024 5:48 PM","FP/PW/RF/FACE","2"
"187338","187338","23/07/2024 5:48 PM","FP/PW/RF/FACE","2"
"187338","187338","23/07/2024 5:48 PM","FP/PW/RF/FACE","2"
"10175","10175","24/07/2024 7:57 AM","FP/PW/RF/FACE","2"
"162890","162890","24/07/2024 8:55 AM","FP/PW/RF/FACE","2"
"20007","20007","24/07/2024 8:58 AM","FP/PW/RF/FACE","2"
"100217","100217","24/07/2024 9:06 AM","FP/PW/RF/FACE","2"
"20007","20007","24/07/2024 9:08 AM","FP/PW/RF/FACE","2"
"20016","20016","24/07/2024 9:34 AM","FP/PW/RF/FACE","2"
"101492","101492","24/07/2024 9:36 AM","FP/PW/RF/FACE","2"
"20013","20013","24/07/2024 9:36 AM","FP/PW/RF/FACE","2"
"20004","20004","24/07/2024 9:37 AM","FP/PW/RF/FACE","2"
"20012","20012","24/07/2024 9:44 AM","FP/PW/RF/FACE","2"
"20012","20012","24/07/2024 9:44 AM","FP/PW/RF/FACE","2"
"20014","20014","24/07/2024 9:48 AM","FP/PW/RF/FACE","2"
"20014","20014","24/07/2024 9:48 AM","FP/PW/RF/FACE","2"
"20020","20020","24/07/2024 9:56 AM","FP/PW/RF/FACE","2"
"20006","20006","24/07/2024 9:56 AM","FP/PW/RF/FACE","2"
"20022","20022","24/07/2024 10:22 AM","FP/PW/RF/FACE","2"
"20005","20005","24/07/2024 10:52 AM","FP/PW/RF/FACE","2"
"20005","20005","24/07/2024 11:04 AM","FP/PW/RF/FACE","2"
"20019","20019","24/07/2024 11:13 AM","FP/PW/RF/FACE","2"
"100217","100217","24/07/2024 11:30 AM","FP/PW/RF/FACE","2"
"10152","10152","24/07/2024 11:42 AM","FP/PW/RF/FACE","2"
"20012","20012","24/07/2024 11:54 AM","FP/PW/RF/FACE","2"
"20016","20016","24/07/2024 11:54 AM","FP/PW/RF/FACE","2"
"20008","20008","24/07/2024 11:55 AM","FP/PW/RF/FACE","2"
"20017","20017","24/07/2024 12:26 PM","FP/PW/RF/FACE","2"
"20012","20012","24/07/2024 12:42 PM","FP/PW/RF/FACE","2"
"20013","20013","24/07/2024 1:24 PM","FP/PW/RF/FACE","2"
"20013","20013","24/07/2024 1:24 PM","FP/PW/RF/FACE","2"
"20019","20019","24/07/2024 1:51 PM","FP/PW/RF/FACE","2"
"20016","20016","24/07/2024 2:53 PM","FP/PW/RF/FACE","2"
"20022","20022","24/07/2024 2:54 PM","FP/PW/RF/FACE","2"
"20006","20006","24/07/2024 3:20 PM","FP/PW/RF/FACE","2"
"20007","20007","24/07/2024 3:20 PM","FP/PW/RF/FACE","2"
"10168","10168","24/07/2024 3:30 PM","FP/PW/RF/FACE","2"
"20017","20017","24/07/2024 4:01 PM","FP/PW/RF/FACE","2"
"20020","20020","24/07/2024 4:25 PM","FP/PW/RF/FACE","2"
"100205","100205","24/07/2024 4:40 PM","FP/PW/RF/FACE","2"
"10152","10152","24/07/2024 5:34 PM","FP/PW/RF/FACE","2"
"101492","101492","24/07/2024 5:37 PM","FP/PW/RF/FACE","2"
"162890","162890","24/07/2024 5:56 PM","FP/PW/RF/FACE","2"
"100199","100199","24/07/2024 6:05 PM","FP/PW/RF/FACE","2"
"100227","100227","24/07/2024 8:10 PM","FP/PW/RF/FACE","2"
"10175","10175","25/07/2024 7:59 AM","FP/PW/RF/FACE","2"
"100227","100227","25/07/2024 8:07 AM","FP/PW/RF/FACE","2"
"100217","100217","25/07/2024 8:50 AM","FP/PW/RF/FACE","2"
"20012","20012","25/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"20012","20012","25/07/2024 8:52 AM","FP/PW/RF/FACE","2"
"100205","100205","25/07/2024 9:01 AM","FP/PW/RF/FACE","2"
"20004","20004","25/07/2024 9:02 AM","FP/PW/RF/FACE","2"
"20016","20016","25/07/2024 9:02 AM","FP/PW/RF/FACE","2"
"20013","20013","25/07/2024 9:03 AM","FP/PW/RF/FACE","2"
"101492","101492","25/07/2024 9:07 AM","FP/PW/RF/FACE","2"
"20012","20012","25/07/2024 9:18 AM","FP/PW/RF/FACE","2"
"20006","20006","25/07/2024 9:19 AM","FP/PW/RF/FACE","2"
"20020","20020","25/07/2024 9:23 AM","FP/PW/RF/FACE","2"
"20014","20014","25/07/2024 9:52 AM","FP/PW/RF/FACE","2"
"20007","20007","25/07/2024 10:15 AM","FP/PW/RF/FACE","2"
"20022","20022","25/07/2024 10:41 AM","FP/PW/RF/FACE","2"
"20008","20008","25/07/2024 10:42 AM","FP/PW/RF/FACE","2"
"20012","20012","25/07/2024 11:19 AM","FP/PW/RF/FACE","2"
"20019","20019","25/07/2024 11:25 AM","FP/PW/RF/FACE","2"
"20017","20017","25/07/2024 12:00 PM","FP/PW/RF/FACE","2"
"100217","100217","25/07/2024 12:35 PM","FP/PW/RF/FACE","2"
"20005","20005","25/07/2024 1:14 PM","FP/PW/RF/FACE","2"
"20016","20016","25/07/2024 1:15 PM","FP/PW/RF/FACE","2"
"20019","20019","25/07/2024 2:40 PM","FP/PW/RF/FACE","2"
"187338","187338","25/07/2024 2:54 PM","FP/PW/RF/FACE","2"
"187338","187338","25/07/2024 2:54 PM","FP/PW/RF/FACE","2"
"20007","20007","25/07/2024 3:18 PM","FP/PW/RF/FACE","2"
"20013","20013","25/07/2024 3:20 PM","FP/PW/RF/FACE","2"
"20006","20006","25/07/2024 4:08 PM","FP/PW/RF/FACE","2"
"20014","20014","25/07/2024 4:41 PM","FP/PW/RF/FACE","2"
"20020","20020","25/07/2024 5:16 PM","FP/PW/RF/FACE","2"
"20022","20022","25/07/2024 5:29 PM","FP/PW/RF/FACE","2"
"101492","101492","25/07/2024 5:50 PM","FP/PW/RF/FACE","2"
"10160","10160","25/07/2024 7:15 PM","FP/PW/RF/FACE","2"
"100227","100227","25/07/2024 8:09 PM","FP/PW/RF/FACE","2"
"100227","100227","26/07/2024 7:59 AM","FP/PW/RF/FACE","2"
"187338","187338","26/07/2024 8:13 AM","FP/PW/RF/FACE","2"
"187338","187338","27/07/2024 7:51 AM","FP/PW/RF/FACE","2"
"187338","187338","27/07/2024 7:51 AM","FP/PW/RF/FACE","2"
"10160","10160","27/07/2024 7:59 AM","FP/PW/RF/FACE","2"
"100205","100205","27/07/2024 8:47 AM","FP/PW/RF/FACE","2"
"20016","20016","27/07/2024 8:55 AM","FP/PW/RF/FACE","2"
"100217","100217","27/07/2024 8:55 AM","FP/PW/RF/FACE","2"
"20013","20013","27/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"20007","20007","27/07/2024 8:56 AM","FP/PW/RF/FACE","2"
"101492","101492","27/07/2024 8:57 AM","FP/PW/RF/FACE","2"
"20004","20004","27/07/2024 9:06 AM","FP/PW/RF/FACE","2"
"20006","20006","27/07/2024 9:11 AM","FP/PW/RF/FACE","2"
"20016","20016","27/07/2024 10:34 AM","FP/PW/RF/FACE","2"
"20022","20022","27/07/2024 10:37 AM","FP/PW/RF/FACE","2"
"20008","20008","27/07/2024 10:44 AM","FP/PW/RF/FACE","2"
"20019","20019","27/07/2024 11:00 AM","FP/PW/RF/FACE","2"
"20014","20014","27/07/2024 11:01 AM","FP/PW/RF/FACE","2"
"20017","20017","27/07/2024 11:38 AM","FP/PW/RF/FACE","2"
"20005","20005","27/07/2024 12:24 PM","FP/PW/RF/FACE","2"
"20005","20005","27/07/2024 12:24 PM","FP/PW/RF/FACE","2"
"20007","20007","27/07/2024 12:31 PM","FP/PW/RF/FACE","2"
"10168","10168","27/07/2024 1:47 PM","FP/PW/RF/FACE","2"
"20019","20019","27/07/2024 2:04 PM","FP/PW/RF/FACE","2"
"20013","20013","27/07/2024 3:17 PM","FP/PW/RF/FACE","2"
"20017","20017","27/07/2024 3:41 PM","FP/PW/RF/FACE","2"
"20006","20006","27/07/2024 3:41 PM","FP/PW/RF/FACE","2"
"100217","100217","27/07/2024 3:47 PM","FP/PW/RF/FACE","2"
"100217","100217","27/07/2024 3:47 PM","FP/PW/RF/FACE","2"
"20022","20022","27/07/2024 4:45 PM","FP/PW/RF/FACE","2"
"101492","101492","27/07/2024 5:51 PM","FP/PW/RF/FACE","2"
"100227","100227","27/07/2024 9:15 PM","FP/PW/RF/FACE","2"
"100227","100227","27/07/2024 10:11 PM","FP/PW/RF/FACE","2"
"187338","187338","28/07/2024 7:58 AM","FP/PW/RF/FACE","2"
"100227","100227","28/07/2024 8:18 AM","FP/PW/RF/FACE","2"
"100217","100217","28/07/2024 8:36 AM","FP/PW/RF/FACE","2"
"20016","20016","28/07/2024 8:50 AM","FP/PW/RF/FACE","2"
"100205","100205","28/07/2024 8:51 AM","FP/PW/RF/FACE","2"
"101492","101492","28/07/2024 8:55 AM","FP/PW/RF/FACE","2"
"20007","20007","28/07/2024 8:59 AM","FP/PW/RF/FACE","2"
"20013","20013","28/07/2024 9:02 AM","FP/PW/RF/FACE","2"
"20020","20020","28/07/2024 9:06 AM","FP/PW/RF/FACE","2"
"20004","20004","28/07/2024 9:14 AM","FP/PW/RF/FACE","2"
"20006","20006","28/07/2024 9:17 AM","FP/PW/RF/FACE","2"
"20014","20014","28/07/2024 10:24 AM","FP/PW/RF/FACE","2"
"20014","20014","28/07/2024 10:24 AM","FP/PW/RF/FACE","2"
"20022","20022","28/07/2024 10:48 AM","FP/PW/RF/FACE","2"
"20019","20019","28/07/2024 11:12 AM","FP/PW/RF/FACE","2"
"20017","20017","28/07/2024 11:28 AM","FP/PW/RF/FACE","2"
"20005","20005","28/07/2024 11:57 AM","FP/PW/RF/FACE","2"
"20005","20005","28/07/2024 12:10 PM","FP/PW/RF/FACE","2"
"20016","20016","28/07/2024 12:12 PM","FP/PW/RF/FACE","2"
"20006","20006","28/07/2024 12:48 PM","FP/PW/RF/FACE","2"
"100217","100217","28/07/2024 12:48 PM","FP/PW/RF/FACE","2"
"20013","20013","28/07/2024 1:13 PM","FP/PW/RF/FACE","2"
"20007","20007","28/07/2024 3:23 PM","FP/PW/RF/FACE","2"
"20017","20017","28/07/2024 3:31 PM","FP/PW/RF/FACE","2"
"20019","20019","28/07/2024 3:43 PM","FP/PW/RF/FACE","2"
"20014","20014","28/07/2024 4:53 PM","FP/PW/RF/FACE","2"
"101492","101492","28/07/2024 6:02 PM","FP/PW/RF/FACE","2"
"20020","20020","28/07/2024 6:16 PM","FP/PW/RF/FACE","2"
"20022","20022","28/07/2024 7:00 PM","FP/PW/RF/FACE","2"
"100227","100227","28/07/2024 8:00 PM","FP/PW/RF/FACE","2"
"187338","187338","29/07/2024 8:01 AM","FP/PW/RF/FACE","2"
"187338","187338","29/07/2024 8:05 AM","FP/PW/RF/FACE","2"
"187338","187338","29/07/2024 8:05 AM","FP/PW/RF/FACE","2"
"20016","20016","29/07/2024 8:44 AM","FP/PW/RF/FACE","2"
"20013","20013","29/07/2024 8:53 AM","FP/PW/RF/FACE","2"
"20006","20006","29/07/2024 9:00 AM","FP/PW/RF/FACE","2"
"20007","20007","29/07/2024 9:00 AM","FP/PW/RF/FACE","2"
"101492","101492","29/07/2024 9:01 AM","FP/PW/RF/FACE","2"
"100217","100217","29/07/2024 9:02 AM","FP/PW/RF/FACE","2"
"20020","20020","29/07/2024 9:07 AM","FP/PW/RF/FACE","2"
"100205","100205","29/07/2024 9:10 AM","FP/PW/RF/FACE","2"
"20004","20004","29/07/2024 9:17 AM","FP/PW/RF/FACE","2"
"10152","10152","29/07/2024 9:25 AM","FP/PW/RF/FACE","2"
"20013","20013","29/07/2024 9:47 AM","FP/PW/RF/FACE","2"
"20012","20012","29/07/2024 10:10 AM","FP/PW/RF/FACE","2"
"20014","20014","29/07/2024 10:45 AM","FP/PW/RF/FACE","2"
"20014","20014","29/07/2024 10:45 AM","FP/PW/RF/FACE","2"
"20017","20017","29/07/2024 11:21 AM","FP/PW/RF/FACE","2"
"20019","20019","29/07/2024 11:30 AM","FP/PW/RF/FACE","2"
"20019","20019","29/07/2024 11:30 AM","FP/PW/RF/FACE","2"
"20019","20019","29/07/2024 11:30 AM","FP/PW/RF/FACE","2"
"20019","20019","29/07/2024 11:30 AM","FP/PW/RF/FACE","2"
"20005","20005","29/07/2024 11:47 AM","FP/PW/RF/FACE","2"
"20022","20022","29/07/2024 11:50 AM","FP/PW/RF/FACE","2"
"20005","20005","29/07/2024 11:51 AM","FP/PW/RF/FACE","2"
"20007","20007","29/07/2024 1:41 PM","FP/PW/RF/FACE","2"
"20019","20019","29/07/2024 4:22 PM","FP/PW/RF/FACE","2"
"20006","20006","29/07/2024 4:39 PM","FP/PW/RF/FACE","2"
"20012","20012","29/07/2024 4:39 PM","FP/PW/RF/FACE","2"
"20022","20022","29/07/2024 4:47 PM","FP/PW/RF/FACE","2"
"20016","20016","29/07/2024 4:47 PM","FP/PW/RF/FACE","2"
"100217","100217","29/07/2024 4:49 PM","FP/PW/RF/FACE","2"
"20017","20017","29/07/2024 5:20 PM","FP/PW/RF/FACE","2"
"20016","20016","29/07/2024 5:36 PM","FP/PW/RF/FACE","2"
"20022","20022","29/07/2024 5:36 PM","FP/PW/RF/FACE","2"
"20014","20014","29/07/2024 5:48 PM","FP/PW/RF/FACE","2"
